avg, var, wavg
-1.000000000000000056e-01,1.400000000000000133e-01,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000111e-01,2.999999999999999889e-01
1.000000000000000056e-01,3.400000000000000244e-01,8.000000000000000444e-01
-2.000000000000000111e-01,2.600000000000000089e-01,-8.000000000000000444e-01
-1.000000000000000056e-01,1.400000000000000133e-01,-2.999999999999999889e-01
0.000000000000000000e+00,1.000000000000000056e-01,2.000000000000000111e-01
1.000000000000000056e-01,1.400000000000000133e-01,6.999999999999999556e-01
2.000000000000000111e-01,2.600000000000000089e-01,1.199999999999999956e+00
-1.000000000000000056e-01,3.400000000000000244e-01,-4.000000000000000222e-01
0.000000000000000000e+00,2.000000000000000111e-01,1.000000000000000056e-01
1.000000000000000056e-01,1.400000000000000133e-01,5.999999999999999778e-01
2.000000000000000111e-01,1.599999999999999756e-01,1.100000000000000089e+00
2.999999999999999889e-01,2.600000000000000089e-01,1.600000000000000089e+00
0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
1.000000000000000056e-01,3.400000000000000244e-01,5.000000000000000000e-01
2.000000000000000111e-01,2.600000000000000089e-01,1.000000000000000000e+00
2.999999999999999889e-01,2.600000000000000089e-01,1.500000000000000000e+00
4.000000000000000222e-01,3.400000000000000244e-01,2.000000000000000000e+00
-2.999999999999999889e-01,5.599999999999999423e-01,-1.300000000000000044e+00
-2.000000000000000111e-01,4.599999999999999645e-01,-8.000000000000000444e-01
-1.000000000000000056e-01,4.400000000000000577e-01,-2.999999999999999889e-01
0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000111e-01
1.000000000000000056e-01,6.400000000000001243e-01,6.999999999999999556e-01
-2.000000000000000111e-01,4.599999999999999645e-01,-9.000000000000000222e-01
-1.000000000000000056e-01,3.400000000000001354e-01,-4.000000000000000222e-01
0.000000000000000000e+00,2.999999999999999889e-01,1.000000000000000056e-01
1.000000000000000056e-01,3.400000000000000244e-01,5.999999999999999778e-01
2.000000000000000111e-01,4.599999999999999645e-01,1.100000000000000089e+00
-1.000000000000000056e-01,4.400000000000000577e-01,-5.000000000000000000e-01
0.000000000000000000e+00,2.999999999999999889e-01,0.000000000000000000e+00
1.000000000000000056e-01,2.400000000000000466e-01,5.000000000000000000e-01
2.000000000000000111e-01,2.600000000000000089e-01,1.000000000000000000e+00
2.999999999999999889e-01,3.599999999999999867e-01,1.500000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e-01,-1.000000000000000056e-01
1.000000000000000056e-01,3.400000000000000244e-01,4.000000000000000222e-01
2.000000000000000111e-01,2.600000000000000089e-01,9.000000000000000222e-01
2.999999999999999889e-01,2.600000000000000089e-01,1.399999999999999911e+00
4.000000000000000222e-01,3.400000000000000244e-01,1.899999999999999911e+00
1.000000000000000056e-01,6.400000000000000133e-01,2.999999999999999889e-01
2.000000000000000111e-01,4.599999999999999645e-01,8.000000000000000444e-01
2.999999999999999889e-01,3.599999999999999867e-01,1.300000000000000044e+00
4.000000000000000222e-01,3.399999999999999689e-01,1.800000000000000044e+00
5.000000000000000000e-01,4.000000000000000222e-01,2.299999999999999822e+00
-5.999999999999999778e-01,2.400000000000000466e-01,-2.399999999999999911e+00
-5.000000000000000000e-01,2.000000000000000111e-01,-1.899999999999999911e+00
-4.000000000000000222e-01,2.400000000000000466e-01,-1.399999999999999911e+00
-2.999999999999999889e-01,3.599999999999999867e-01,-9.000000000000000222e-01
-2.000000000000000111e-01,5.600000000000000533e-01,-4.000000000000000222e-01
-5.000000000000000000e-01,2.000000000000000111e-01,-2.000000000000000000e+00
-4.000000000000000222e-01,1.400000000000000133e-01,-1.500000000000000000e+00
-2.999999999999999889e-01,1.599999999999999756e-01,-1.000000000000000000e+00
-2.000000000000000111e-01,2.600000000000000089e-01,-5.000000000000000000e-01
-1.000000000000000056e-01,4.400000000000000577e-01,0.000000000000000000e+00
-4.000000000000000222e-01,2.400000000000000466e-01,-1.600000000000000089e+00
-2.999999999999999889e-01,1.599999999999999756e-01,-1.100000000000000089e+00
-2.000000000000000111e-01,1.600000000000000588e-01,-5.999999999999999778e-01
-1.000000000000000056e-01,2.400000000000000466e-01,-1.000000000000000056e-01
0.000000000000000000e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.999999999999999889e-01,3.599999999999999867e-01,-1.199999999999999956e+00
-2.000000000000000111e-01,2.600000000000000644e-01,-6.999999999999999556e-01
-1.000000000000000056e-01,2.399999999999999911e-01,-2.000000000000000111e-01
0.000000000000000000e+00,2.999999999999999889e-01,2.999999999999999889e-01
1.000000000000000056e-01,4.400000000000000577e-01,8.000000000000000444e-01
-2.000000000000000111e-01,5.600000000000000533e-01,-8.000000000000000444e-01
-1.000000000000000056e-01,4.400000000000000577e-01,-2.999999999999999889e-01
0.000000000000000000e+00,4.000000000000000222e-01,2.000000000000000111e-01
1.000000000000000056e-01,4.400000000000000577e-01,6.999999999999999556e-01
2.000000000000000111e-01,5.600000000000000533e-01,1.199999999999999956e+00
-5.000000000000000000e-01,2.000000000000000111e-01,-2.100000000000000089e+00
-4.000000000000000222e-01,1.400000000000000133e-01,-1.600000000000000089e+00
-2.999999999999999889e-01,1.599999999999999756e-01,-1.100000000000000089e+00
-2.000000000000000111e-01,2.600000000000000089e-01,-5.999999999999999778e-01
-1.000000000000000056e-01,4.400000000000000577e-01,-1.000000000000000056e-01
-4.000000000000000222e-01,1.400000000000000133e-01,-1.699999999999999956e+00
-2.999999999999999889e-01,6.000000000000001166e-02,-1.199999999999999956e+00
-2.000000000000000111e-01,6.000000000000001166e-02,-6.999999999999999556e-01
-1.000000000000000056e-01,1.400000000000000133e-01,-2.000000000000000111e-01
0.000000000000000000e+00,2.999999999999999889e-01,2.999999999999999889e-01
-2.999999999999999889e-01,1.599999999999999756e-01,-1.300000000000000044e+00
-2.000000000000000111e-01,6.000000000000001166e-02,-8.000000000000000444e-01
-1.000000000000000056e-01,4.000000000000001471e-02,-2.999999999999999889e-01
0.000000000000000000e+00,1.000000000000000056e-01,2.000000000000000111e-01
1.000000000000000056e-01,2.400000000000000466e-01,6.999999999999999556e-01
-2.000000000000000111e-01,2.600000000000000089e-01,-9.000000000000000222e-01
-1.000000000000000056e-01,1.400000000000000133e-01,-4.000000000000000222e-01
0.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000056e-01
1.000000000000000056e-01,1.400000000000000133e-01,5.999999999999999778e-01
2.000000000000000111e-01,2.600000000000000089e-01,1.100000000000000089e+00
-1.000000000000000056e-01,4.400000000000000577e-01,-5.000000000000000000e-01
0.000000000000000000e+00,2.999999999999999889e-01,0.000000000000000000e+00
1.000000000000000056e-01,2.399999999999999911e-01,5.000000000000000000e-01
2.000000000000000111e-01,2.600000000000000089e-01,1.000000000000000000e+00
2.999999999999999889e-01,3.599999999999999867e-01,1.500000000000000000e+00
-4.000000000000000222e-01,2.400000000000000466e-01,-1.800000000000000044e+00
-2.999999999999999889e-01,1.600000000000000033e-01,-1.300000000000000044e+00
-2.000000000000000111e-01,1.600000000000000311e-01,-8.000000000000000444e-01
-1.000000000000000056e-01,2.400000000000000466e-01,-2.999999999999999889e-01
0.000000000000000000e+00,4.000000000000000222e-01,2.000000000000000111e-01
-2.999999999999999889e-01,1.600000000000000033e-01,-1.399999999999999911e+00
-2.000000000000000111e-01,6.000000000000001166e-02,-9.000000000000000222e-01
-1.000000000000000056e-01,4.000000000000000777e-02,-4.000000000000000222e-01
0.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000056e-01
1.000000000000000056e-01,2.400000000000000466e-01,5.999999999999999778e-01
-2.000000000000000111e-01,1.600000000000000311e-01,-1.000000000000000000e+00
-1.000000000000000056e-01,4.000000000000000777e-02,-5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,4.000000000000000777e-02,5.000000000000000000e-01
2.000000000000000111e-01,1.600000000000000311e-01,1.000000000000000000e+00
-1.000000000000000056e-01,2.400000000000000466e-01,-5.999999999999999778e-01
0.000000000000000000e+00,1.000000000000000056e-01,-1.000000000000000056e-01
1.000000000000000056e-01,4.000000000000000777e-02,4.000000000000000222e-01
2.000000000000000111e-01,6.000000000000001166e-02,9.000000000000000222e-01
2.999999999999999889e-01,1.600000000000000033e-01,1.399999999999999911e+00
0.000000000000000000e+00,4.000000000000000222e-01,-2.000000000000000111e-01
1.000000000000000056e-01,2.400000000000000466e-01,2.999999999999999889e-01
2.000000000000000111e-01,1.600000000000000311e-01,8.000000000000000444e-01
2.999999999999999889e-01,1.600000000000000033e-01,1.300000000000000044e+00
4.000000000000000222e-01,2.400000000000000466e-01,1.800000000000000044e+00
-2.999999999999999889e-01,3.599999999999999867e-01,-1.500000000000000000e+00
-2.000000000000000111e-01,2.600000000000000089e-01,-1.000000000000000000e+00
-1.000000000000000056e-01,2.399999999999999911e-01,-5.000000000000000000e-01
0.000000000000000000e+00,2.999999999999999889e-01,0.000000000000000000e+00
1.000000000000000056e-01,4.400000000000000577e-01,5.000000000000000000e-01
-2.000000000000000111e-01,2.600000000000000089e-01,-1.100000000000000089e+00
-1.000000000000000056e-01,1.400000000000000133e-01,-5.999999999999999778e-01
0.000000000000000000e+00,1.000000000000000056e-01,-1.000000000000000056e-01
1.000000000000000056e-01,1.400000000000000133e-01,4.000000000000000222e-01
2.000000000000000111e-01,2.600000000000000089e-01,9.000000000000000222e-01
-1.000000000000000056e-01,2.400000000000000466e-01,-6.999999999999999556e-01
0.000000000000000000e+00,1.000000000000000056e-01,-2.000000000000000111e-01
1.000000000000000056e-01,4.000000000000001471e-02,2.999999999999999889e-01
2.000000000000000111e-01,6.000000000000001166e-02,8.000000000000000444e-01
2.999999999999999889e-01,1.599999999999999756e-01,1.300000000000000044e+00
0.000000000000000000e+00,2.999999999999999889e-01,-2.999999999999999889e-01
1.000000000000000056e-01,1.400000000000000133e-01,2.000000000000000111e-01
2.000000000000000111e-01,6.000000000000001166e-02,6.999999999999999556e-01
2.999999999999999889e-01,6.000000000000001166e-02,1.199999999999999956e+00
4.000000000000000222e-01,1.400000000000000133e-01,1.699999999999999956e+00
1.000000000000000056e-01,4.400000000000000577e-01,1.000000000000000056e-01
2.000000000000000111e-01,2.600000000000000089e-01,5.999999999999999778e-01
2.999999999999999889e-01,1.599999999999999756e-01,1.100000000000000089e+00
4.000000000000000222e-01,1.400000000000000133e-01,1.600000000000000089e+00
5.000000000000000000e-01,2.000000000000000111e-01,2.100000000000000089e+00
-2.000000000000000111e-01,5.600000000000000533e-01,-1.199999999999999956e+00
-1.000000000000000056e-01,4.400000000000000577e-01,-6.999999999999999556e-01
0.000000000000000000e+00,4.000000000000000222e-01,-2.000000000000000111e-01
1.000000000000000056e-01,4.400000000000000577e-01,2.999999999999999889e-01
2.000000000000000111e-01,5.600000000000000533e-01,8.000000000000000444e-01
-1.000000000000000056e-01,4.400000000000000577e-01,-8.000000000000000444e-01
0.000000000000000000e+00,2.999999999999999889e-01,-2.999999999999999889e-01
1.000000000000000056e-01,2.399999999999999911e-01,2.000000000000000111e-01
2.000000000000000111e-01,2.600000000000000644e-01,6.999999999999999556e-01
2.999999999999999889e-01,3.599999999999999867e-01,1.199999999999999956e+00
0.000000000000000000e+00,4.000000000000000222e-01,-4.000000000000000222e-01
1.000000000000000056e-01,2.400000000000000466e-01,1.000000000000000056e-01
2.000000000000000111e-01,1.600000000000000588e-01,5.999999999999999778e-01
2.999999999999999889e-01,1.599999999999999756e-01,1.100000000000000089e+00
4.000000000000000222e-01,2.400000000000000466e-01,1.600000000000000089e+00
1.000000000000000056e-01,4.400000000000000577e-01,0.000000000000000000e+00
2.000000000000000111e-01,2.600000000000000089e-01,5.000000000000000000e-01
2.999999999999999889e-01,1.599999999999999756e-01,1.000000000000000000e+00
4.000000000000000222e-01,1.400000000000000133e-01,1.500000000000000000e+00
5.000000000000000000e-01,2.000000000000000111e-01,2.000000000000000000e+00
2.000000000000000111e-01,5.600000000000000533e-01,4.000000000000000222e-01
2.999999999999999889e-01,3.599999999999999867e-01,9.000000000000000222e-01
4.000000000000000222e-01,2.400000000000000466e-01,1.399999999999999911e+00
5.000000000000000000e-01,2.000000000000000111e-01,1.899999999999999911e+00
5.999999999999999778e-01,2.400000000000000466e-01,2.399999999999999911e+00
-5.000000000000000000e-01,4.000000000000000222e-01,-2.299999999999999822e+00
-4.000000000000000222e-01,3.399999999999999689e-01,-1.800000000000000044e+00
-2.999999999999999889e-01,3.599999999999999867e-01,-1.300000000000000044e+00
-2.000000000000000111e-01,4.599999999999999645e-01,-8.000000000000000444e-01
-1.000000000000000056e-01,6.400000000000000133e-01,-2.999999999999999889e-01
-4.000000000000000222e-01,3.400000000000000244e-01,-1.899999999999999911e+00
-2.999999999999999889e-01,2.600000000000000089e-01,-1.399999999999999911e+00
-2.000000000000000111e-01,2.600000000000000089e-01,-9.000000000000000222e-01
-1.000000000000000056e-01,3.400000000000000244e-01,-4.000000000000000222e-01
0.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000056e-01
-2.999999999999999889e-01,3.599999999999999867e-01,-1.500000000000000000e+00
-2.000000000000000111e-01,2.600000000000000089e-01,-1.000000000000000000e+00
-1.000000000000000056e-01,2.400000000000000466e-01,-5.000000000000000000e-01
0.000000000000000000e+00,2.999999999999999889e-01,0.000000000000000000e+00
1.000000000000000056e-01,4.400000000000000577e-01,5.000000000000000000e-01
-2.000000000000000111e-01,4.599999999999999645e-01,-1.100000000000000089e+00
-1.000000000000000056e-01,3.400000000000000244e-01,-5.999999999999999778e-01
0.000000000000000000e+00,2.999999999999999889e-01,-1.000000000000000056e-01
1.000000000000000056e-01,3.400000000000001354e-01,4.000000000000000222e-01
2.000000000000000111e-01,4.599999999999999645e-01,9.000000000000000222e-01
-1.000000000000000056e-01,6.400000000000001243e-01,-6.999999999999999556e-01
0.000000000000000000e+00,5.000000000000000000e-01,-2.000000000000000111e-01
1.000000000000000056e-01,4.400000000000000577e-01,2.999999999999999889e-01
2.000000000000000111e-01,4.599999999999999645e-01,8.000000000000000444e-01
2.999999999999999889e-01,5.599999999999999423e-01,1.300000000000000044e+00
-4.000000000000000222e-01,3.400000000000000244e-01,-2.000000000000000000e+00
-2.999999999999999889e-01,2.600000000000000089e-01,-1.500000000000000000e+00
-2.000000000000000111e-01,2.600000000000000089e-01,-1.000000000000000000e+00
-1.000000000000000056e-01,3.400000000000000244e-01,-5.000000000000000000e-01
0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
-2.999999999999999889e-01,2.600000000000000089e-01,-1.600000000000000089e+00
-2.000000000000000111e-01,1.599999999999999756e-01,-1.100000000000000089e+00
-1.000000000000000056e-01,1.400000000000000133e-01,-5.999999999999999778e-01
0.000000000000000000e+00,2.000000000000000111e-01,-1.000000000000000056e-01
1.000000000000000056e-01,3.400000000000000244e-01,4.000000000000000222e-01
-2.000000000000000111e-01,2.600000000000000089e-01,-1.199999999999999956e+00
-1.000000000000000056e-01,1.400000000000000133e-01,-6.999999999999999556e-01
0.000000000000000000e+00,1.000000000000000056e-01,-2.000000000000000111e-01
1.000000000000000056e-01,1.400000000000000133e-01,2.999999999999999889e-01
2.000000000000000111e-01,2.600000000000000089e-01,8.000000000000000444e-01
-1.000000000000000056e-01,3.400000000000000244e-01,-8.000000000000000444e-01
0.000000000000000000e+00,2.000000000000000111e-01,-2.999999999999999889e-01
1.000000000000000056e-01,1.400000000000000133e-01,2.000000000000000111e-01
2.000000000000000111e-01,1.599999999999999756e-01,6.999999999999999556e-01
2.999999999999999889e-01,2.600000000000000089e-01,1.199999999999999956e+00
0.000000000000000000e+00,5.000000000000000000e-01,-4.000000000000000222e-01
1.000000000000000056e-01,3.400000000000000244e-01,1.000000000000000056e-01
2.000000000000000111e-01,2.600000000000000089e-01,5.999999999999999778e-01
2.999999999999999889e-01,2.600000000000000089e-01,1.100000000000000089e+00
4.000000000000000222e-01,3.400000000000000244e-01,1.600000000000000089e+00
-2.999999999999999889e-01,3.599999999999999867e-01,-1.699999999999999956e+00
-2.000000000000000111e-01,2.600000000000000089e-01,-1.199999999999999956e+00
-1.000000000000000056e-01,2.399999999999999911e-01,-6.999999999999999556e-01
0.000000000000000000e+00,2.999999999999999889e-01,-2.000000000000000111e-01
1.000000000000000056e-01,4.400000000000000577e-01,2.999999999999999889e-01
-2.000000000000000111e-01,2.600000000000000089e-01,-1.300000000000000044e+00
-1.000000000000000056e-01,1.400000000000000133e-01,-8.000000000000000444e-01
0.000000000000000000e+00,1.000000000000000056e-01,-2.999999999999999889e-01
1.000000000000000056e-01,1.400000000000000133e-01,2.000000000000000111e-01
2.000000000000000111e-01,2.600000000000000089e-01,6.999999999999999556e-01
-1.000000000000000056e-01,2.400000000000000466e-01,-9.000000000000000222e-01
0.000000000000000000e+00,1.000000000000000056e-01,-4.000000000000000222e-01
1.000000000000000056e-01,4.000000000000001471e-02,1.000000000000000056e-01
2.000000000000000111e-01,6.000000000000001166e-02,5.999999999999999778e-01
2.999999999999999889e-01,1.599999999999999756e-01,1.100000000000000089e+00
0.000000000000000000e+00,2.999999999999999889e-01,-5.000000000000000000e-01
1.000000000000000056e-01,1.400000000000000133e-01,0.000000000000000000e+00
2.000000000000000111e-01,6.000000000000001166e-02,5.000000000000000000e-01
2.999999999999999889e-01,6.000000000000001166e-02,1.000000000000000000e+00
4.000000000000000222e-01,1.400000000000000133e-01,1.500000000000000000e+00
1.000000000000000056e-01,4.400000000000000577e-01,-1.000000000000000056e-01
2.000000000000000111e-01,2.600000000000000089e-01,4.000000000000000222e-01
2.999999999999999889e-01,1.599999999999999756e-01,9.000000000000000222e-01
4.000000000000000222e-01,1.400000000000000133e-01,1.399999999999999911e+00
5.000000000000000000e-01,2.000000000000000111e-01,1.899999999999999911e+00
-2.000000000000000111e-01,4.599999999999999645e-01,-1.399999999999999911e+00
-1.000000000000000056e-01,3.400000000000000244e-01,-9.000000000000000222e-01
0.000000000000000000e+00,2.999999999999999889e-01,-4.000000000000000222e-01
1.000000000000000056e-01,3.400000000000000244e-01,1.000000000000000056e-01
2.000000000000000111e-01,4.599999999999999645e-01,5.999999999999999778e-01
-1.000000000000000056e-01,3.400000000000000244e-01,-1.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000111e-01,-5.000000000000000000e-01
1.000000000000000056e-01,1.400000000000000133e-01,0.000000000000000000e+00
2.000000000000000111e-01,1.599999999999999756e-01,5.000000000000000000e-01
2.999999999999999889e-01,2.600000000000000089e-01,1.000000000000000000e+00
0.000000000000000000e+00,2.999999999999999889e-01,-5.999999999999999778e-01
1.000000000000000056e-01,1.400000000000000133e-01,-1.000000000000000056e-01
2.000000000000000111e-01,6.000000000000001166e-02,4.000000000000000222e-01
2.999999999999999889e-01,6.000000000000001166e-02,9.000000000000000222e-01
4.000000000000000222e-01,1.400000000000000133e-01,1.399999999999999911e+00
1.000000000000000056e-01,3.400000000000000244e-01,-2.000000000000000111e-01
2.000000000000000111e-01,1.599999999999999756e-01,2.999999999999999889e-01
2.999999999999999889e-01,6.000000000000001166e-02,8.000000000000000444e-01
4.000000000000000222e-01,4.000000000000001471e-02,1.300000000000000044e+00
5.000000000000000000e-01,1.000000000000000056e-01,1.800000000000000044e+00
2.000000000000000111e-01,4.599999999999999645e-01,2.000000000000000111e-01
2.999999999999999889e-01,2.600000000000000089e-01,6.999999999999999556e-01
4.000000000000000222e-01,1.400000000000000133e-01,1.199999999999999956e+00
5.000000000000000000e-01,1.000000000000000056e-01,1.699999999999999956e+00
5.999999999999999778e-01,1.400000000000000133e-01,2.200000000000000178e+00
-1.000000000000000056e-01,6.400000000000000133e-01,-1.100000000000000089e+00
0.000000000000000000e+00,5.000000000000000000e-01,-5.999999999999999778e-01
1.000000000000000056e-01,4.400000000000000577e-01,-1.000000000000000056e-01
2.000000000000000111e-01,4.599999999999999645e-01,4.000000000000000222e-01
2.999999999999999889e-01,5.599999999999999423e-01,9.000000000000000222e-01
0.000000000000000000e+00,5.000000000000000000e-01,-6.999999999999999556e-01
1.000000000000000056e-01,3.400000000000000244e-01,-2.000000000000000111e-01
2.000000000000000111e-01,2.600000000000000089e-01,2.999999999999999889e-01
2.999999999999999889e-01,2.600000000000000089e-01,8.000000000000000444e-01
4.000000000000000222e-01,3.400000000000000244e-01,1.300000000000000044e+00
1.000000000000000056e-01,4.400000000000000577e-01,-2.999999999999999889e-01
2.000000000000000111e-01,2.600000000000000089e-01,2.000000000000000111e-01
2.999999999999999889e-01,1.599999999999999756e-01,6.999999999999999556e-01
4.000000000000000222e-01,1.400000000000000133e-01,1.199999999999999956e+00
5.000000000000000000e-01,2.000000000000000111e-01,1.699999999999999956e+00
2.000000000000000111e-01,4.599999999999999645e-01,1.000000000000000056e-01
2.999999999999999889e-01,2.600000000000000089e-01,5.999999999999999778e-01
4.000000000000000222e-01,1.400000000000000133e-01,1.100000000000000089e+00
5.000000000000000000e-01,1.000000000000000056e-01,1.600000000000000089e+00
5.999999999999999778e-01,1.400000000000000133e-01,2.100000000000000089e+00
2.999999999999999889e-01,5.599999999999999423e-01,5.000000000000000000e-01
4.000000000000000222e-01,3.400000000000000244e-01,1.000000000000000000e+00
5.000000000000000000e-01,2.000000000000000111e-01,1.500000000000000000e+00
5.999999999999999778e-01,1.400000000000000133e-01,2.000000000000000000e+00
6.999999999999999556e-01,1.600000000000000033e-01,2.500000000000000000e+00
-4.000000000000000222e-01,6.399999999999999023e-01,-2.200000000000000178e+00
-2.999999999999999889e-01,5.599999999999999423e-01,-1.699999999999999956e+00
-2.000000000000000111e-01,5.600000000000000533e-01,-1.199999999999999956e+00
-1.000000000000000056e-01,6.400000000000000133e-01,-6.999999999999999556e-01
0.000000000000000000e+00,8.000000000000000444e-01,-2.000000000000000111e-01
-2.999999999999999889e-01,5.599999999999999423e-01,-1.800000000000000044e+00
-2.000000000000000111e-01,4.599999999999999645e-01,-1.300000000000000044e+00
-1.000000000000000056e-01,4.400000000000000577e-01,-8.000000000000000444e-01
0.000000000000000000e+00,5.000000000000000000e-01,-2.999999999999999889e-01
1.000000000000000056e-01,6.400000000000000133e-01,2.000000000000000111e-01
-2.000000000000000111e-01,5.600000000000000533e-01,-1.399999999999999911e+00
-1.000000000000000056e-01,4.400000000000000577e-01,-9.000000000000000222e-01
0.000000000000000000e+00,4.000000000000000222e-01,-4.000000000000000222e-01
1.000000000000000056e-01,4.400000000000000577e-01,1.000000000000000056e-01
2.000000000000000111e-01,5.600000000000000533e-01,5.999999999999999778e-01
-1.000000000000000056e-01,6.400000000000000133e-01,-1.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e-01,-5.000000000000000000e-01
1.000000000000000056e-01,4.400000000000000577e-01,0.000000000000000000e+00
2.000000000000000111e-01,4.599999999999999645e-01,5.000000000000000000e-01
2.999999999999999889e-01,5.599999999999999423e-01,1.000000000000000000e+00
0.000000000000000000e+00,8.000000000000000444e-01,-5.999999999999999778e-01
1.000000000000000056e-01,6.400000000000000133e-01,-1.000000000000000056e-01
2.000000000000000111e-01,5.600000000000000533e-01,4.000000000000000222e-01
2.999999999999999889e-01,5.599999999999999423e-01,9.000000000000000222e-01
4.000000000000000222e-01,6.399999999999999023e-01,1.399999999999999911e+00
-2.999999999999999889e-01,5.599999999999999423e-01,-1.899999999999999911e+00
-2.000000000000000111e-01,4.599999999999999645e-01,-1.399999999999999911e+00
-1.000000000000000056e-01,4.400000000000000577e-01,-9.000000000000000222e-01
0.000000000000000000e+00,5.000000000000000000e-01,-4.000000000000000222e-01
1.000000000000000056e-01,6.400000000000001243e-01,1.000000000000000056e-01
-2.000000000000000111e-01,4.600000000000000755e-01,-1.500000000000000000e+00
-1.000000000000000056e-01,3.400000000000001354e-01,-1.000000000000000000e+00
0.000000000000000000e+00,2.999999999999999889e-01,-5.000000000000000000e-01
1.000000000000000056e-01,3.400000000000000244e-01,0.000000000000000000e+00
2.000000000000000111e-01,4.600000000000000755e-01,5.000000000000000000e-01
-1.000000000000000056e-01,4.400000000000000577e-01,-1.100000000000000089e+00
0.000000000000000000e+00,2.999999999999999889e-01,-5.999999999999999778e-01
1.000000000000000056e-01,2.400000000000000466e-01,-1.000000000000000056e-01
2.000000000000000111e-01,2.600000000000000644e-01,4.000000000000000222e-01
2.999999999999999889e-01,3.600000000000000422e-01,9.000000000000000222e-01
0.000000000000000000e+00,5.000000000000000000e-01,-6.999999999999999556e-01
1.000000000000000056e-01,3.400000000000000244e-01,-2.000000000000000111e-01
2.000000000000000111e-01,2.600000000000000644e-01,2.999999999999999889e-01
2.999999999999999889e-01,2.600000000000000644e-01,8.000000000000000444e-01
4.000000000000000222e-01,3.400000000000000244e-01,1.300000000000000044e+00
1.000000000000000056e-01,6.400000000000000133e-01,-2.999999999999999889e-01
2.000000000000000111e-01,4.600000000000000755e-01,2.000000000000000111e-01
2.999999999999999889e-01,3.600000000000000422e-01,6.999999999999999556e-01
4.000000000000000222e-01,3.399999999999999689e-01,1.199999999999999956e+00
5.000000000000000000e-01,4.000000000000000222e-01,1.699999999999999956e+00
-2.000000000000000111e-01,5.600000000000000533e-01,-1.600000000000000089e+00
-1.000000000000000056e-01,4.400000000000000577e-01,-1.100000000000000089e+00
0.000000000000000000e+00,4.000000000000000222e-01,-5.999999999999999778e-01
1.000000000000000056e-01,4.400000000000000577e-01,-1.000000000000000056e-01
2.000000000000000111e-01,5.600000000000000533e-01,4.000000000000000222e-01
-1.000000000000000056e-01,4.400000000000000577e-01,-1.199999999999999956e+00
0.000000000000000000e+00,2.999999999999999889e-01,-6.999999999999999556e-01
1.000000000000000056e-01,2.399999999999999911e-01,-2.000000000000000111e-01
2.000000000000000111e-01,2.600000000000000644e-01,2.999999999999999889e-01
2.999999999999999889e-01,3.599999999999999867e-01,8.000000000000000444e-01
0.000000000000000000e+00,4.000000000000000222e-01,-8.000000000000000444e-01
1.000000000000000056e-01,2.400000000000000466e-01,-2.999999999999999889e-01
2.000000000000000111e-01,1.600000000000000588e-01,2.000000000000000111e-01
2.999999999999999889e-01,1.599999999999999756e-01,6.999999999999999556e-01
4.000000000000000222e-01,2.400000000000000466e-01,1.199999999999999956e+00
1.000000000000000056e-01,4.400000000000000577e-01,-4.000000000000000222e-01
2.000000000000000111e-01,2.600000000000000089e-01,1.000000000000000056e-01
2.999999999999999889e-01,1.599999999999999756e-01,5.999999999999999778e-01
4.000000000000000222e-01,1.400000000000000133e-01,1.100000000000000089e+00
5.000000000000000000e-01,2.000000000000000111e-01,1.600000000000000089e+00
2.000000000000000111e-01,5.600000000000000533e-01,0.000000000000000000e+00
2.999999999999999889e-01,3.599999999999999867e-01,5.000000000000000000e-01
4.000000000000000222e-01,2.400000000000000466e-01,1.000000000000000000e+00
5.000000000000000000e-01,2.000000000000000111e-01,1.500000000000000000e+00
5.999999999999999778e-01,2.400000000000000466e-01,2.000000000000000000e+00
-1.000000000000000056e-01,6.400000000000000133e-01,-1.300000000000000044e+00
0.000000000000000000e+00,5.000000000000000000e-01,-8.000000000000000444e-01
1.000000000000000056e-01,4.400000000000000577e-01,-2.999999999999999889e-01
2.000000000000000111e-01,4.599999999999999645e-01,2.000000000000000111e-01
2.999999999999999889e-01,5.599999999999999423e-01,6.999999999999999556e-01
0.000000000000000000e+00,5.000000000000000000e-01,-9.000000000000000222e-01
1.000000000000000056e-01,3.400000000000000244e-01,-4.000000000000000222e-01
2.000000000000000111e-01,2.600000000000000089e-01,1.000000000000000056e-01
2.999999999999999889e-01,2.600000000000000644e-01,5.999999999999999778e-01
4.000000000000000222e-01,3.400000000000000244e-01,1.100000000000000089e+00
1.000000000000000056e-01,4.400000000000000577e-01,-5.000000000000000000e-01
2.000000000000000111e-01,2.600000000000000089e-01,0.000000000000000000e+00
