mass,speed,volume
-2.628103276139970745e+00,1.221903103602850926e+00,6.791282023165678972e-01
-2.024925363991396665e-01,-7.983735570288943428e-01,-2.522487577050847030e-01
1.789998657628770751e-01,1.422824270344605235e+00,5.311478344845989019e-01
-6.639146836560991805e-01,8.049237106957678467e-01,1.073942841233682444e+00
-1.863578935973487782e+00,-1.474243514982260139e+00,1.507548947088410918e+00
-2.050490862157170024e+00,-1.653134349450853469e+00,4.005662887527453586e-01
-7.781520646241024686e-01,3.502904348445984306e-02,1.371749371207763968e+00
-5.694284958510438255e-01,-3.800847195882550711e-01,-1.700764110497665627e-01
-4.952275066603271658e-01,-1.140435042706964719e+00,-1.466104303671480480e-01
-8.160578149128971948e-02,-8.609809778561521298e-01,-6.682237967679499624e-01
2.562211553036695122e-01,1.411944216988589851e+00,3.324710924048386307e+00
-2.552964461541538554e+00,-1.035245751932840408e+00,-9.315233313095938605e-01
-1.346816280787426212e-01,9.239484972142981700e-01,-2.728613979656631106e-01
-1.107520256773925071e+00,4.581161868972695728e-01,-6.959690151750421716e-01
2.287154409881242412e-01,1.850753821054080817e+00,-2.458975480589409290e-01
2.243722195030353639e+00,2.074801684982514161e+00,-2.210008275307958625e-01
5.101099125075048146e-01,2.257938071916887779e+00,-1.868017356167791743e+00
-3.173195015619397985e+00,-1.708678391402812302e+00,-2.307176283805545403e-02
-3.289362425640942611e-01,-1.286171743239498122e-01,4.050180358002023473e-01
-7.490394630056247394e-01,3.086965262859357573e+00,1.216444424991557582e+00
-2.496644114118445223e+00,-1.293740160566273056e+00,4.601873652544446469e-01
-2.631775968982251745e-01,1.059205375114976810e+00,1.259972945028223990e+00
1.898902494450403600e+00,2.067676836081201674e+00,1.271849563053424337e+00
5.394996249222177020e-01,3.948971401253312807e-01,-3.444524969616582499e-01
-1.345443177375682753e+00,-2.661727587184846477e+00,1.682572000784371413e+00
-1.386398318096084159e+00,8.565512353369546528e-01,-6.222856745900168240e-02
1.255036089936949262e+00,7.958350789012504922e-01,-4.136066302012015861e-01
1.366622032858348268e+00,1.170489331501452845e+00,4.597465472863692115e-01
-5.540106503408301908e-01,4.353582795520242188e-01,2.427444284700176258e+00
-7.459972000124506231e-01,5.810525622381351729e-01,2.316972949714053431e-01
4.606389086815176892e-02,-2.212361852030771292e+00,4.858598112150173121e-01
-1.100155785880186032e+00,1.896773738824793609e+00,1.807042857290427906e-01
1.335507219942467350e+00,-1.172613995435488832e+00,-7.020886353903788013e-01
5.830799342295764909e-01,1.208753758315436411e+00,7.062455674059573418e-01
2.523950464482238587e-02,-1.128097827218864424e+00,-8.264679227892191005e-01
-1.885305315235148438e+00,-1.329345831561514757e-01,3.946843429031421380e-01
-9.763346393201289830e-01,1.058891769111374725e-01,-2.319970748135880001e-02
-1.380244260277130319e+00,-2.343076830749100115e-01,1.607780625134201058e+00
-1.821745341194489276e+00,-9.404526577049618918e-01,1.441354625465900208e+00
-3.252244971622687331e+00,-8.340300186236777602e-01,-5.610604625641212317e-01
-1.545244338533071193e+00,7.059731169409599882e-02,2.224726844520013014e+00
-5.109752415934636360e-01,1.800726021691418266e+00,1.266792863952683201e-01
1.263113337121884561e+00,2.156304560961958217e+00,-8.534659714040260248e-01
-3.515217125501994833e-01,5.063741378268162840e-01,7.540486172558777955e-01
-1.732288129223925832e+00,-2.068320561100982946e+00,1.142780442348465986e+00
5.389928771382033190e-01,2.155543435627707893e+00,1.212077860450175404e+00
-6.707384602995627443e-01,-1.625710644091570733e+00,-1.369222396984543400e+00
-1.980995940474055361e+00,2.574135990316943068e-01,8.605821112753027080e-01
-1.499211857406107740e+00,-9.178178470094293662e-01,1.147129128335813597e+00
-2.831331749057194314e-01,1.489253978452075966e+00,-8.513872284431773796e-01
-1.629189179481016492e+00,-8.578462115282199374e-01,4.555536838144432776e-01
2.168308434939860696e-01,1.667203673741236791e+00,6.109127379191063856e-01
-1.939229553544369988e+00,1.599930851741008797e-01,-3.958157418021157614e-01
-7.574796047152687617e-02,-1.135413512352034249e-01,-1.776684102924756647e+00
2.803668300159378735e-02,7.982417580130321544e-02,-2.260515729433703491e+00
1.298098687168906418e+00,5.688221094455763183e-01,-2.265546464667385074e-01
-5.381853492413488649e-01,5.779639383070995784e-01,8.958232316108841742e-01
8.216529340584979302e-01,1.535549957361824314e+00,2.267018322775508743e+00
-7.378025306965435570e-01,8.280339860543736163e-01,-1.037752221850813950e+00
-1.505759527546470133e+00,-1.803327160433970677e-02,8.641509311754149714e-01
-1.280192671105900848e+00,6.905255546010083956e-01,-1.167872074958349882e-01
-1.762054475354107197e+00,2.651023676314680499e-01,-1.967857673940148766e-01
2.038509484823727291e+00,-8.774076399604271437e-01,-5.057955141444459013e-01
-2.552979600712339536e+00,-9.612609589120637565e-01,-2.037677449446667621e-01
-1.601716500199055870e+00,1.033792765744302899e+00,-6.777716421151780413e-02
-5.600766130357892614e-01,-1.449509756317552300e+00,-2.500580548250685986e-01
-1.780877372038630391e+00,-1.289544361108850179e+00,-6.083282712416596683e-01
-1.494147917247033330e+00,-7.183421763020374495e-01,1.835245567743279738e+00
-1.013794751096292579e+00,9.367370639234171570e-01,7.557293581809260141e-02
-1.063405822212481144e+00,-1.431697333482480960e+00,-1.074879150585097198e+00
5.968854085375872032e-01,1.130932289928023859e-01,5.685160947857896829e-01
-1.702218690908308796e+00,2.421110215963865553e+00,-1.926211415152899065e+00
-1.652353867766337636e+00,2.274247597580461466e+00,8.659018333542479740e-01
2.959976880518688791e-01,6.330816935327974182e-01,-1.100550251555736381e-01
1.571157162121598949e+00,5.904122760962963179e-01,1.069874463475232740e-01
-9.256496312265135584e-01,-9.543161674700850750e-01,3.454071728245234896e-01
-4.588555670017711918e+00,-8.767458900398770183e-01,1.035808202309346449e+00
1.080806380738227102e+00,2.816898242490522009e+00,1.222334290697079329e+00
4.258261880924485432e-01,6.856848654519049902e-01,-7.936803322591801102e-01
-7.198048048053751202e-01,-1.269795561109115178e+00,-2.459851173122507006e-02
3.692112216721992191e-01,2.072936411497833475e+00,1.311883793189160929e+00
-9.975544044472550720e-01,-8.048000622690241190e-01,8.046917554420659480e-01
-8.033324341463832230e-01,3.057966838955384348e-01,1.358102072327578291e+00
-1.313362104141297060e+00,3.495991288652218199e-01,-7.722198896704259852e-01
6.581806321703751461e-01,2.162107762368520980e+00,1.721179410265462506e+00
-6.722605910936785278e-01,-1.511623080302556099e+00,2.919226965691537057e-01
-3.351981811634922259e+00,-1.504194582034321881e+00,-1.645395468405337347e-01
-9.064089086181894572e-01,-1.112031256587356021e+00,8.426911257075559991e-01
-2.551536266216840598e-01,-1.173514176231869266e+00,7.660783213279174220e-01
-3.236083234525293229e+00,6.275044057831770106e-01,2.280023118295849471e+00
-7.470178894739334385e-01,-1.631751848925468540e+00,6.599412388420177189e-01
-2.518482780432429458e-01,1.638333639502079775e+00,1.291016897672883967e+00
-1.487834300068129334e-01,1.442527576752440643e-01,1.824696558356766474e-01
-1.465896985004366382e+00,1.068780013316285249e+00,8.846323427355048397e-01
-2.681055521225878202e+00,2.074480823438534571e+00,1.342131197917725005e-01
-3.431880163494209768e+00,2.733996800467485833e-01,-1.140502051116451421e+00
-1.466232387117745617e+00,2.138988775436062584e-01,1.703277039255030934e+00
-9.713144001050072474e-01,-1.464410859453373348e-01,1.522337005646789976e-02
-4.666897157142543828e-01,-5.146969537090937408e-01,-6.067313062832123682e-01
-2.859966949149317372e-01,-4.905949917359131440e-01,-7.595115002076744393e-01
-1.438330528034671651e+00,-1.805985922839029367e+00,7.826229200282314169e-01
4.027108486770756279e-01,2.952093214080147909e+00,1.584492742235398266e+00
5.005094795722917489e-01,-7.308780377046089072e-01,1.437430929854131567e-01
-8.461698791588114776e-01,2.859455152764559527e-01,-8.864775769026709273e-01
-1.390899041694317884e+00,5.522995946766138253e-01,-4.268532352088452164e-01
-3.658084306740450042e-01,2.066702239446315037e+00,5.893465713345232837e-01
-1.610821601588272589e+00,-8.410300587334573752e-01,-1.636039094159605023e+00
3.160053965700000411e-01,8.597139207313773124e-01,2.487893873549801294e-02
-7.072161958180070984e-01,-2.376212047092406410e-01,1.387108711366774827e+00
8.786941173890494561e-01,1.071535355559899871e+00,-1.017279905781717231e+00
-1.198871786689468477e+00,8.359271334455231628e-01,9.793649286590412339e-01
-2.160018431936109984e+00,4.078229991614800154e-01,-8.525922715992870771e-01
-1.180253886315278944e+00,1.815467198497448864e+00,-7.468819416169363290e-01
3.188934114248505036e-01,-9.878315801061530177e-01,7.073134239720524352e-01
-1.023425921728161603e+00,-1.570207094984129803e+00,1.844049540706469648e+00
-1.638432326813647588e+00,-1.232863246183760308e+00,-2.307109766077407587e-01
-3.461856797182742418e-01,1.896013198522731535e+00,2.394500671877954900e+00
-5.299164415864312527e-01,-1.327524739710310264e+00,-2.979406886837960844e-01
1.424277813774055268e-02,3.729981601258243185e-01,1.629940456638870439e+00
-1.348001644739989846e+00,-1.260051607804644647e+00,5.228194426138975670e-01
2.035841979002277480e-01,2.071638059434733670e+00,-2.935560996337412742e+00
-8.525943440765826331e-01,-6.871200888204948010e-01,1.819562541648985565e+00
-3.249748232788803315e-01,5.101886346120654281e-01,-2.045061807468556037e+00
-2.717231746667030379e-01,2.326842703285365577e-01,3.337557788725959984e-01
-5.021264479285971749e-01,5.554336232958622110e-01,-1.737218890718667641e+00
-9.939989330934551059e-01,1.758666645379158289e-01,1.534847914725946838e+00
-1.434311269523993237e+00,4.073664476394683320e-01,1.103951651629090591e+00
-1.824045778917666061e+00,7.625776291646533256e-01,-4.888699755033780736e-01
-4.075629688436925857e-01,1.490126728421997115e-01,1.205410611471271043e+00
4.355919427666292698e-01,3.274582942630131832e+00,-4.869306842954477244e-01
3.058592217865248042e-01,5.310864065134252021e-01,9.975243135865713429e-01
7.985097983718780768e-02,9.665522396883280409e-01,5.702557299250075040e-01
-2.093746130146453943e+00,1.332533635132001626e-01,1.279832510301486259e+00
-6.412337031518809960e-01,8.679312076055454295e-01,-1.364203566996651684e+00
2.421634526495667572e+00,2.324930785127795385e+00,2.135130011952395712e+00
-1.691724549256234944e+00,-4.616501663670314892e-01,3.360701697003706800e-01
2.491093558703016964e-02,-8.235723205521483514e-01,7.099384776524106933e-01
-4.052675211151899326e+00,-8.669752013643095001e-02,3.854768243079676471e-01
8.847200130019237108e-01,-3.658541098096744770e-01,-1.219995574454722620e+00
-9.103101334724772453e-01,1.811381464872346303e+00,1.265402181980521679e+00
-6.988764987658011574e-01,-3.991917286856050406e-02,-1.101534963393097755e+00
1.285865044717501737e+00,4.941000641815447292e-01,-6.357901470763038798e-02
-2.259116905150982291e+00,4.698576089299787428e-01,2.279057131152072202e+00
-9.050796496667864455e-01,1.192796292744937148e+00,9.230249980233713458e-01
8.925179225769872549e-01,2.950388701079734721e-01,1.038601122160865531e+00
3.557254055851530872e-01,2.295489727308833161e-01,1.976677552227263490e+00
-4.251047930028442501e+00,-9.970929023481256426e-01,-5.592297130127359406e-01
8.559946313254294115e-01,-9.159703663197975576e-01,-2.831709776259613287e-01
-2.248819489655405235e+00,4.780037875722830121e-01,-5.396635680994660289e-02
-2.264767067651898280e+00,-1.262458662861636993e+00,9.368463763833960734e-01
-3.394770355372769832e-01,1.878520957814091341e+00,9.132729202130581703e-01
-4.037425069943713085e-01,2.277236723453054390e-01,-9.106464515482515232e-01
3.870293226651280172e-01,-1.045137804346263799e+00,-3.564345124027916700e-01
-3.894820315676744138e-01,5.192199822296725831e-01,1.104091472168067023e+00
-5.878888015025715008e-01,-3.053415620603067149e-01,-1.150418067178623494e-01
7.037578008056435408e-01,8.919245145711351963e-03,-4.824688978678778328e-01
-2.397363438846509265e-01,7.974893918063847842e-01,5.846761174990018350e-01
9.212035240788851720e-02,8.143342660192137705e-02,-1.896250552856129090e-01
1.125596175938288201e-01,-4.256461668398430209e-01,1.831782990293417512e+00
-3.923944211900257661e-01,-7.076427882516089785e-02,6.475552591550561843e-01
-1.744861127171461135e+00,-1.657062488158843383e+00,1.793018799939765096e-01
4.514799114624274967e-01,1.531202230634001848e+00,1.213008284593194208e+00
-9.168289080941973701e-01,1.638857469438658399e+00,-1.182858729780387863e+00
-2.751345075729915379e+00,-1.865371589294827270e+00,2.167540910607921867e-01
-2.045145626988259524e-01,1.680986769212086784e+00,-1.511157861576711170e+00
-2.108245695181335311e+00,1.084750465757475135e+00,-2.403812434998923386e+00
-1.017133979569663005e+00,3.251861059234249507e-01,6.069277680427693777e-01
-1.474298948701650902e+00,-1.309995411649526598e-01,-1.017004937066994463e+00
3.265654110576721170e-01,-1.120391258035839055e+00,-9.297539358665090070e-01
-1.284082755770226569e+00,-4.530371344273670386e-01,4.096600114640415180e-01
-1.932288055988693465e+00,6.637053076810287555e-01,6.894589191817737106e-01
1.459649159984544697e+00,3.257789647129654576e+00,-3.332553061672228756e-01
-2.662287502739276723e-01,-6.706645296176699800e-01,4.162807234170669557e-01
-1.299345288000855803e+00,-6.255976301202892387e-03,1.884478257243500654e-01
-1.637138312681835073e-01,2.437090686945516449e+00,4.393903370242041029e-01
-5.537362912390314529e-01,1.223795099556200527e-01,-1.750409931397436947e-01
1.622979108304110074e-01,1.185607657520079794e+00,-5.730094448855705958e-01
2.435089514361452601e-01,-3.448501595272368991e+00,-2.066279398188080485e+00
-1.797482914926347153e+00,4.328087405170868429e-01,5.796132670993492386e-01
6.993388161987292850e-01,-2.281141167374735046e-01,-9.983111125815702369e-01
-2.925291524463285775e+00,7.696015709879003852e-01,-8.653146073492126167e-01
-2.503507780357094870e-01,2.948860007783569159e+00,9.529036424294634600e-02
-2.719778074145959401e+00,-2.678821325771551187e+00,5.759145853384792790e-01
-3.726212900056078858e+00,-5.964708989962963503e-01,-1.007295087023856173e-01
-5.779448162594592597e-01,-1.707336399312791908e+00,-4.826257306254851942e-01
-1.591938287728762447e-01,1.451359957196740380e+00,1.955969655403900109e+00
-1.643908763482465396e+00,1.826507967003966892e-01,6.584007798238182829e-01
9.303242850212596338e-01,2.839634943313311233e+00,1.147620685892820180e+00
3.512346133600272591e-01,-7.215273550137918379e-02,-7.088307080060332055e-01
1.518088406215974517e+00,-1.190774093517091292e-01,4.357835827851209154e-01
-1.529840526562766811e-01,-3.372417697212155563e-01,2.930304475246073848e-01
-2.703994195936882505e+00,9.751535286716397355e-01,-4.738741771888832499e-02
1.195004115157540348e+00,8.213077750349380146e-01,-2.846782102737698272e-01
-8.515930921468506387e-01,6.126888412641241510e-01,-1.941958671880900100e-01
8.149078995298491002e-01,1.671661191622786147e+00,-2.490216932288528362e+00
-1.731801530862074667e+00,-3.084368310705569716e-01,3.909048113370006128e-03
-2.754608741586898057e-01,-3.314305512734042614e-01,4.932149303573771792e-01
-1.023172963962205140e+00,-3.010908543643894264e-01,-2.154438737951829275e-01
-6.544049150499990919e-01,-5.498040428613829578e-01,2.750346439531413112e-01
-8.459521001924905637e-01,9.844428253010811813e-02,-1.427684609312090736e+00
-1.440419345803780615e+00,8.696052168117768266e-01,4.922665873438185624e-01
-2.251923301090711149e+00,1.206967279326531139e+00,-9.321129997058248406e-01
1.226013866409579434e+00,6.251554057401115250e-02,9.976321902891172044e-02
-7.979615992372329769e-01,-1.005328472377567950e+00,-1.177747191124294046e+00
2.334062506066669762e-02,3.841321876366844412e-01,1.840041313311790161e-01
6.298141791135043466e-01,-2.135507654700704583e-01,8.107343810557197106e-01
4.743546959456244050e-01,9.688739085442100718e-01,-1.777563325510262970e+00
5.051092153345539959e-01,-3.441809557541808395e-01,-2.351188810290483211e-01
1.855658111080518147e-01,1.427613604323867857e+00,-6.653392614702986485e-01
-2.372919607625153748e+00,-1.724514761067572621e+00,-5.763172934514763091e-01
-1.804005887938267660e+00,-9.877582691002466664e-01,1.229595114336736295e+00
-1.728359379446284816e+00,-2.202888727404511915e+00,-8.875918246013791979e-02
-2.176132825648213753e+00,-1.245239378398095842e-01,-1.609398362238302571e+00
-9.673347513448534718e-01,3.531326151254317591e-01,-3.422447516619875341e-02
2.984654032748343955e-01,1.316808523547620124e+00,-1.049413368641073152e+00
-3.287217721745256394e-01,2.640759140742651834e+00,3.681221446884611614e-01
6.378903690564936557e-01,-2.658645315709130541e-01,-4.675881954651084360e-02
-6.539508726519738246e-02,1.947988554102868308e+00,1.291007497060940867e+00
-2.217403544654645842e+00,-1.463585276802854329e+00,-3.143867510347687633e-01
7.790834500814676211e-01,1.086512213151353823e+00,1.004471886742932973e+00
-2.078854071001398296e+00,3.959213260728511319e-02,1.200543597338041613e+00
-1.842603858248048398e+00,-3.922358344789271811e-01,-1.427933393626713343e+00
-1.263657132824417939e+00,1.217598496984904077e+00,-2.934886685825849328e-01
-2.296128521152263513e+00,-1.194379733193020598e+00,3.483925720824861960e-01
-1.112345591009592294e+00,2.105582956982221532e-02,8.345419716144950595e-01
-1.180467907775287983e+00,-3.505752442769000110e-01,-5.913839144378566504e-01
-3.084292282479728087e-02,1.184479404108825795e+00,2.793273295553640456e-01
4.850802884104319368e-01,-7.755222402834303086e-01,1.492618000734684758e+00
1.947819292517862122e+00,1.697694549597297042e+00,-8.962247674921455243e-01
-1.723678339333926335e+00,-7.496701989372629438e-01,4.476883463028171750e-01
-6.195825956402245538e-02,-7.179094384358726266e-01,-1.179495572157981842e+00
-1.373635990271766749e+00,4.491120394127450233e-01,-6.637342581086824733e-01
-7.344072502367468003e-01,-8.360991694758617143e-01,1.005671399021020429e+00
-1.446423043564811550e+00,-8.242878958400010614e-01,-4.765856115884655742e-01
-2.823877784092335474e+00,9.206329933338138760e-01,-4.641805927780439101e-01
-2.512256605910303975e+00,6.793963876299630167e-01,1.254769613924593408e+00
1.299538798713515408e-01,1.790103176977581922e+00,-7.734411067333801793e-01
-1.356664135914839253e+00,-4.570364897515690750e-01,1.628904631849657170e+00
3.627030968222966223e-02,-4.321577965648019104e-01,2.241178512189645478e+00
-1.216860531915236132e+00,-4.448080533887224242e-01,8.739568469421080121e-02
6.153525062633100617e-01,1.738885001904671324e+00,7.673530833380923788e-01
-1.565362885436691442e+00,-5.871378638367487079e-01,1.088536637805059826e+00
-1.988580453476254561e+00,-5.594855439285189025e-01,1.469286552777436805e-01
1.554191838669132020e+00,9.852943180795912248e-01,-1.344536583603106683e+00
-1.658270834046377207e+00,1.697212545362823954e+00,-8.134056087513350519e-01
-1.896168900746126873e+00,1.997409626931469617e+00,8.827048172604995413e-01
-1.088542568781204034e+00,-1.982465209165666487e+00,-1.263658416333400369e+00
-1.834155719993700639e+00,-6.998199310518249394e-01,-1.460416458204366164e+00
5.677024046766081522e-01,1.138162517194820089e-01,9.469126420703704028e-01
7.602325276285630817e-01,-8.829050848595489942e-01,8.882012173839876068e-01
8.001632836510215174e-01,-5.492600423961671030e-01,1.712612547774646776e+00
7.238803748266040561e-01,4.553104498435522896e-02,-1.520555915384693479e+00
-7.153787281584734759e-01,3.009197302865176393e+00,-7.113547711016634523e-01
-1.288741097459167095e+00,1.837696402515369143e-01,3.448765697464928337e-02
1.908316637226801227e-01,3.699751723154281802e+00,1.127162000265966357e+00
-1.469611925154020948e+00,4.566905703845324238e-01,1.878726649350953348e+00
5.514857177730633220e-01,4.188102678730584394e+00,-7.227769517415445932e+00
-1.938336652335397758e+00,5.744103028178682457e+00,-8.213670909846356949e+00
-4.814018562262760148e-01,6.429037780469940344e+00,-8.361774426802865534e+00
-9.256744124368192495e-01,6.647373039582006093e+00,-8.561116296147183391e+00
-1.816762958087799085e+00,5.837499163310965855e+00,-6.967579984932914527e+00
1.033411464976914163e+00,6.082693594387161617e+00,-6.738743406278108417e+00
-1.559909595041157671e+00,7.776070633142203370e+00,-8.361867453026754049e+00
1.993235501571635648e+00,6.906814306928207969e+00,-6.666754333375191521e+00
1.093687962194182184e+00,8.864934041500598383e+00,-4.917611672166204428e+00
1.200250142463842318e+00,6.591575263258966366e+00,-5.585253723839361584e+00
-1.708918827230165582e-01,5.514175331946296943e+00,-7.193742059420147328e+00
9.032263548045105228e-01,7.236792856032745469e+00,-8.559328050114551445e+00
-1.473896310081189043e+00,8.260995664432353891e+00,-7.247446362599460734e+00
8.435912548240306341e-01,8.024554256626945659e+00,-6.046589204688744168e+00
-4.679504718149461451e-01,7.463500427318273900e+00,-7.894854340989544639e+00
-2.375374111968587165e+00,3.662594296071900235e+00,-7.800983982553299612e+00
3.472833404673215663e-01,7.445688819119981261e+00,-6.010904435527510081e+00
-1.296271121338281374e+00,5.412301123447297968e+00,-7.291772324045471265e+00
1.133056627930342453e+00,6.128931006820343086e+00,-6.492788030636282848e+00
5.369881639752527303e-01,6.398355650749080858e+00,-7.201314555129434858e+00
2.334741669391390273e-01,5.565946542565055388e+00,-6.355546561078294410e+00
-1.273145064617798417e+00,6.700682404843995243e+00,-4.226281191637529133e+00
5.145843894971304788e-01,6.855509313435988794e+00,-7.554504049136529176e+00
-1.018002022329881628e-01,6.268516015985017731e+00,-8.978397787658090934e+00
2.550754181777362462e+00,8.306543629586412791e+00,-7.319632663058610156e+00
3.596909268341339505e-01,7.591644151121018425e+00,-8.398075194023354229e+00
5.757372086866937577e-01,7.152886038177538097e+00,-6.752313120266663304e+00
5.179407394802482134e-02,6.337491417601986754e+00,-7.117919424503330816e+00
1.557458104064793902e-01,6.675123857377989189e+00,-6.811733866263849357e+00
-1.198937912100660697e+00,5.692976165827552393e+00,-7.513999971027839564e+00
-1.509020226447903845e-01,7.321354345973485778e+00,-6.720398006559348048e+00
1.210808000138191343e+00,7.845756731679951912e+00,-4.150409329482849685e+00
3.564004641474370905e-01,7.959040616125943046e+00,-6.916019504014722763e+00
-3.794394844574157655e-01,6.070814678545322529e+00,-6.179603417754186978e+00
-4.886240564721619495e-01,6.564550269162667817e+00,-7.563874206104419962e+00
7.806002100199007643e-01,5.778165227743778942e+00,-6.585817725610268347e+00
-8.232859967956044356e-01,8.399457882389521401e+00,-6.689070174959733883e+00
-2.143711639020739135e+00,6.047944903771030667e+00,-6.172172798392762338e+00
-7.743830832253308927e-01,6.136040003412162491e+00,-6.735189413554794946e+00
5.947274667371934553e-01,6.871053276215500105e+00,-8.098742413353399172e+00
-1.178599535231800832e+00,5.582499282582913835e+00,-6.899656819457429258e+00
-1.113145488493237023e+00,6.191117293953852574e+00,-7.590001233379416234e+00
1.154242261028802119e+00,6.865135115693345114e+00,-6.468906976972446543e+00
-6.295888842198237301e-01,4.411269796460736359e+00,-9.376695418224413103e+00
7.579731364596862253e-01,8.270374672284729556e+00,-6.331356740693407481e+00
-4.841967127274914851e-01,6.702569683498995623e+00,-8.465552454099551483e+00
-6.446531793066689886e-01,5.857897565168267207e+00,-8.152920190615354556e+00
-3.025619223710020123e+00,8.346210743963840883e+00,-7.774329352872797472e+00
4.972312608229046971e-01,6.055389400201217853e+00,-7.192741589943691949e+00
1.830369655287739983e+00,7.764072243052920541e+00,-7.961507854616840518e+00
-1.834063452077428380e+00,7.771324912041566613e+00,-7.064265719679685418e+00
8.566220183236270547e-01,8.197310087881600538e+00,-6.456622879293793638e+00
-1.969750193445372943e+00,6.690260239798305975e+00,-7.018787765845021731e+00
3.140722200533714314e-01,7.217545147382661952e+00,-6.534485181810564036e+00
-5.726298645117869901e-01,7.184600538956599003e+00,-8.425294843769034259e+00
-2.321019306120934100e+00,7.047661212658301366e+00,-8.100283621258132172e+00
3.304949214698162385e-01,7.915209862179575673e+00,-6.293851228491627481e+00
-4.649830030116940127e-02,7.630677700075701786e+00,-5.267229559352758272e+00
1.833362305590319763e-01,4.617979455364496388e+00,-7.920356759689742177e+00
1.334505317555819137e-01,7.031654191035214829e+00,-6.435890567914513305e+00
-9.132021990996361804e-01,6.699555162008731024e+00,-7.258880643678735645e+00
1.133420653276150381e-01,5.909547998609467001e+00,-8.991056161133352376e+00
-1.189212667777042709e+00,5.172171424265098238e+00,-7.076127251411021390e+00
-9.816547418956522719e-02,5.609309432927839012e+00,-6.458669405172512867e+00
1.167131703982250412e+00,4.645062754551092077e+00,-6.640300486005276781e+00
2.480332050851870029e-01,8.392492360591768730e+00,-6.306774462169839168e+00
-1.040630502133334190e+00,6.149591204818960932e+00,-5.862639059264745711e+00
1.051428909590961247e+00,5.365748137717496036e+00,-6.670966391812925167e+00
-3.644021739215395073e-01,5.691158607732125674e+00,-6.577097558298067526e+00
-1.121724691527405060e+00,6.012708932916797977e+00,-6.608305828745076660e+00
-4.624003541617767721e-01,7.499163085407335672e+00,-8.828618238420570918e+00
-2.102630677004641013e-03,7.445622473947794973e+00,-6.295786118483687410e+00
-1.084587452322492096e+00,5.181685341371127684e+00,-5.795918208244404290e+00
-7.885655845261602126e-01,5.001580349761011846e+00,-6.263428591200984386e+00
-1.086656986878873798e+00,6.401147072850357667e+00,-6.491600521944431712e+00
5.919139431349563774e-01,7.268467614317938974e+00,-7.263096263056427304e+00
-1.063851757835972744e+00,6.297019424741353788e+00,-8.173159766898065115e+00
4.218551666756202856e-01,7.315572256770984438e+00,-8.724882796778524963e+00
-2.469729190774756500e-01,6.733007007168308355e+00,-4.786717163951442977e+00
2.059740040608069922e+00,7.079642632092292054e+00,-6.637831775897321762e+00
-1.715020524168657357e+00,6.884287350853681708e+00,-7.366379823130547067e+00
1.568845148160979974e-01,8.838065658048741113e+00,-5.936818578480465902e+00
-8.875977108346829736e-01,4.605760468434202615e+00,-8.935615257631404518e+00
-1.460627710752455455e+00,5.654958299294509771e+00,-7.545130980343450311e+00
-1.508078498249730170e+00,7.324652491131041998e+00,-7.054961576823053804e+00
1.449566034251436042e-01,9.457743274019456692e+00,-7.733463242253668213e+00
-1.168882222937051241e+00,6.576286901136835894e+00,-6.708643170313552950e+00
7.429032307551846070e-01,6.352335892121198313e+00,-6.464506380070448088e+00
1.329857507945635398e+00,6.508257588943703098e+00,-7.823550075614953414e+00
-2.082726766738536739e+00,6.934608390280330603e+00,-7.414740741667929846e+00
7.644145696128840095e-01,6.768123281961015536e+00,-7.289566802667207135e+00
8.809104555403433068e-01,7.339875228283303521e+00,-9.333728284759192917e+00
5.797117522820802726e-01,6.545233809139282322e+00,-7.629916698642610129e+00
-3.618306883411708252e-01,4.470406103899415839e+00,-9.432292448764059145e+00
-1.823972168119553317e+00,6.130742356972310958e+00,-6.484241842840976489e+00
7.522016383486850311e-01,7.692196056326441322e+00,-5.871539269947289696e+00
-1.122377588909437840e-01,6.540385045653540175e+00,-8.379644635011636922e+00
-1.403055617162280999e+00,5.452961527438011657e+00,-6.124976872871695122e+00
-1.245735487916374895e+00,6.188425518192158137e+00,-5.793591009960306515e+00
-1.739985785655527195e+00,5.614419139626010136e+00,-7.043781589159534562e+00
-2.114840913703758929e+00,7.135418175019881737e+00,-7.990445797441863895e+00
1.925052408186714636e+00,8.691913742268040366e+00,-6.437303349073793868e+00
9.803793997157175255e-01,8.697613456338009641e+00,-7.666338385079276563e+00
-7.447399473598975694e-01,5.814154454267647765e+00,-7.132246776222174844e+00
9.802135107623473065e-01,5.226195490981139002e+00,-7.893190542301647739e+00
-8.355882183973701860e-01,8.230906778169782001e+00,-6.362783408562958876e+00
-2.078254950735008766e+00,5.394663609543394855e+00,-7.924167643751298229e+00
1.073080917305738069e+00,6.910335916245577970e+00,-7.347676869550170409e+00
-8.964967297274747948e-02,6.373182704832910161e+00,-8.546568563579178601e+00
-7.263318764226425195e-01,7.283734861677013228e+00,-5.484511666516234563e+00
-1.075816129363714069e+00,6.765224058659767614e+00,-7.051557853964221856e+00
-3.328018163501539339e-01,7.184367108255056422e+00,-8.148826435786910238e+00
-6.202962329271939357e-01,6.975824460940581950e+00,-8.932194745600856578e+00
-1.297388103815535709e+00,7.301649537843372784e+00,-8.883932808661885616e+00
2.318999535289592018e-01,6.013989159714743238e+00,-7.900770153495356496e+00
-4.437513188040059786e-02,5.957208012361914662e+00,-8.037176661497790420e+00
