C9,C10,C9p,C10p
-0.7633052,0.06210019,0.004745911,0.2416667
-0.004857841,0.3097381,0.1425592,0.1627191
-0.8397503,-0.05525854,0.3047191,-0.08381188
-1.158655,-0.07948663,0.06286188,-0.124301
-0.1243281,0.2624559,-0.05588265,0.1737538
-0.4906961,0.3636522,-0.006198725,0.204127
-0.1060161,0.04455589,-0.05522254,0.1756055
-0.01867949,0.1281593,0.1006971,0.1067082
-0.4137746,0.02823736,0.01821743,0.2280957
-0.8624246,0.05330908,0.4294913,0.03737296
-0.5435936,0.3165038,-0.06215997,0.2154138
-0.2597806,0.09318355,0.2613632,0.1569724
-0.9926388,0.4983757,0.4352067,0.05687342
-0.5548613,0.169908,-0.02147995,0.06486569
0.03981645,0.08643526,0.3097703,0.1625488
-0.4869963,0.218775,-0.1317208,0.2283181
-1.086694,0.09699543,-0.07177322,0.1789042
-0.4508454,0.4764167,-0.05794621,-0.2413863
-0.2189308,0.2246659,0.4301358,0.06524847
-0.8358905,-0.07473881,-0.06390446,0.1597034
-0.5262769,-0.08000931,0.1145625,0.09479218
-1.152231,0.2661031,0.2918924,-0.2158538
-0.5342341,-0.08098069,0.4054828,-0.04981808
-0.02317913,0.4912774,-0.02798363,-0.01928726
-1.07808,-0.1186511,0.03945859,-0.1103067
-0.06252693,0.2197354,-0.05230958,0.206461
-0.1346104,-0.08814776,0.06164962,0.2435897
-0.5896568,0.3452125,0.2623278,0.06908518
-0.2332459,0.2025886,0.3825401,0.1357414
-1.082238,0.2492176,-0.08082763,0.2159297
-0.5375116,0.4910861,-0.05551059,0.1058822
-1.048788,0.4348272,-0.04075812,0.1826987
0.04113629,-0.09470515,-0.0636673,0.135501
-0.4936946,0.5320469,0.03504098,-0.04614361
-0.7472165,0.4736181,-0.03666167,0.1800655
-0.07681555,0.1535154,0.04469718,-0.1935368
-0.9256858,0.2432155,-0.1057197,0.2040181
-0.8975161,-0.06360465,0.2658205,-0.03972607
-1.202319,0.0987907,0.3463651,-0.1190274
-0.3698079,0.009763473,0.2073346,0.221716
-0.4356063,0.4323391,0.4107166,0.2435198
-0.1755507,-0.05417042,0.1553179,-0.04688111
0.01661948,0.5342204,-0.1323456,-0.192738
-0.5401676,0.1439264,-0.05180053,-0.07211783
-0.2067961,-0.03363289,0.2958444,0.1550853
-0.7022358,0.2305967,0.3821149,-0.1926834
-0.6424455,0.1320414,-0.06130571,0.06468554
-0.9898273,-0.05347196,0.1018852,0.04406178
-1.094333,-0.04478835,0.1650813,-0.1995362
-0.4106217,0.007077381,0.4178678,-0.2480874
-0.1019061,0.008834919,0.2336954,0.207127
-0.4466125,0.0168902,0.02387854,-0.148282
-0.1985643,0.2635489,0.1537096,0.1046229
-1.039896,0.1423756,0.2394507,0.1928404
-0.07091513,0.05001738,0.165328,0.1530191
-1.109307,0.08878995,0.09138009,0.249392
0.08311076,-0.04593716,0.4311035,-0.2238662
-0.8828022,0.4965304,-0.03404191,0.2241031
-0.7952335,0.001869086,0.3037701,-0.06104763
-0.4975824,0.537163,0.1093885,0.2263269
0.07761802,0.3832255,0.02731781,0.03961658
-0.7721061,0.5035858,0.4182806,0.07840903
-0.7115687,0.5225528,-0.01421228,-0.1039567
-0.5052035,0.1682641,0.260467,0.1497874
-0.7424518,0.189518,0.2008825,-0.1066781
-1.129479,0.3200756,0.08943616,-0.06014561
-1.035903,0.09433448,0.2566611,-0.1259438
-1.16517,0.2303267,0.3156905,0.1869272
-0.5415746,0.1204139,0.1265684,-0.1560484
-0.8063427,0.1257264,-0.09666403,-0.03544932
-1.219617,0.2236647,-0.0392499,-0.07299007
-0.03344596,-0.08264756,-0.1359129,0.1029153
-0.8976008,0.02501472,0.2493313,-0.004184114
-0.6152008,0.01080319,-0.09592771,-0.1710202
-0.05060925,-0.07017502,-0.1177741,-0.05943412
-0.2699716,-0.135849,0.2088715,0.01037497
-0.04123035,0.2324258,-0.1138377,-0.1006827
-0.2272743,0.5258552,0.02540692,0.224004
-0.8606846,0.1307934,0.11372,-0.2434468
-1.000668,0.3845455,0.1114077,-0.1905769
-0.582057,0.4379891,0.2340986,-0.05327045
-0.05064259,-0.1081787,-0.07025816,0.2214173
-0.9713774,-0.139961,0.123193,0.01487186
-0.1621461,0.17055,-0.1140429,-0.007367125
-0.7684727,0.1017367,0.2393181,0.007876126
-0.3873359,0.04249873,-0.06113996,-0.00389031
-0.9013166,-0.12067,0.2886884,0.2255971
-0.5974143,0.4794934,0.383246,0.005408165
-0.7224854,0.4494823,0.01258264,0.2022478
-0.2282475,0.2852994,0.3233627,-0.02702815
-1.230377,-0.07949642,0.1527079,-0.2402532
-0.2989383,-0.1402865,-0.08318766,0.000948611
-0.1423612,0.02165994,-0.1319608,-0.1972301
-0.1114494,0.1923823,-0.1123727,-0.1461507
-0.4672102,0.2587403,0.0645096,0.1899152
-1.17045,0.3860498,-0.04072359,0.1118086
-0.4970693,0.1044011,0.3991291,-0.08661196
-1.225676,0.1239239,0.1558889,-0.1240677
-1.083305,0.08910781,-0.1402286,-0.215157
-0.7085287,0.3204985,0.2250657,-0.07033002
-1.048562,0.4393302,-0.002976461,0.006145134
0.1465235,-0.08220385,0.01082268,0.07096413
-0.3672762,0.2775618,-0.1099245,-0.2025298
-0.1734712,0.05815459,0.2052613,0.1341441
-0.7426357,-0.01072591,-0.112688,-0.1290178
-0.1109025,-0.1425514,0.2066406,0.09268953
-0.1405976,0.4350882,-0.09302845,-0.1807321
-0.8487597,0.1678646,0.3072576,0.07479208
-1.042337,0.4805992,0.04035452,0.02836097
-1.177741,0.1426555,-0.03297636,-0.005717213
-0.4491999,-0.05481973,0.212155,0.1220504
-0.09092209,0.04205279,0.4396851,0.04617807
0.07783426,-0.1309256,-0.06146442,0.05096619
-0.147237,-0.1245987,-0.1124808,0.16157
-0.0887855,0.4233905,0.1635608,0.1378974
-0.1272759,0.2942886,0.1938355,-0.1878804
-1.201765,0.239311,0.1562001,-0.03734793
-1.073888,-0.1182136,0.1529414,-0.2456051
-0.5170139,0.4659779,-0.1088873,-0.05440997
-0.03510952,0.1278572,0.2464596,0.09389534
-0.7709874,0.4042163,0.02681411,0.1751744
-0.6658486,0.1326689,0.01984125,0.03048142
-0.4064139,0.452107,-0.05179919,-0.2321713
-1.201414,0.5200627,0.3687421,-0.1180136
-0.8402986,0.5226306,-0.08523719,-0.1941692
-0.6845129,-0.06529102,0.1059868,-0.03783483
-0.8367237,0.07612851,0.3998574,0.1702788
-0.6233775,0.3249093,0.4373221,-0.23891
-0.4080501,0.3168778,-0.1099233,0.1788545
-0.3808749,0.3423525,-0.06634277,-0.02034458
-0.5727451,0.213299,0.04918785,-0.07730821
-0.1741722,-0.1083996,0.2854518,-0.07907663
-0.5941701,0.150064,0.1017393,-0.24065
-1.230039,0.2450396,0.1960402,0.03692886
-0.4577052,0.2916655,0.3872774,0.01770975
-0.2997934,0.07350721,0.3962865,-0.1898251
-1.241155,0.5486262,0.434492,-0.108152
-0.5556084,0.1718703,-0.1465514,0.0455346
0.04065871,0.1918808,0.311835,0.1855992
-0.2363928,-0.1447631,0.2393448,-0.05160301
-0.3101726,0.1771307,-0.1495579,0.1594631
-0.7039203,0.04283732,0.010823,0.1226522
-0.8826585,0.3692073,0.0368299,0.1026149
-0.6326252,0.1598252,-0.09673301,0.1512446
-0.515921,0.07269348,0.2736715,-0.04053493
-1.222361,0.3280764,0.1730317,-0.1600409
-0.5882975,0.1627053,0.1763245,-0.1894276
-0.8987702,0.1616387,0.3526273,-0.08351604
-0.7725717,0.3434742,0.16016,-0.193842
-0.804465,0.1386604,-0.0356208,0.1723168
-1.107715,0.3522688,-0.1254939,0.0775077
0.031155,-0.05921938,0.3944478,0.1299204
-0.705575,0.3267755,0.2401704,-0.1927227
-0.70639,0.4252556,-0.07963927,-0.1787096
-1.138176,-0.05604292,0.3631409,0.04719946
-1.170261,0.1458632,0.04758899,0.03245038
-0.9519885,0.4347497,-0.07768761,0.1020518
0.1450136,0.5458576,0.1461133,0.05310071
-0.01159151,0.4627306,0.3756483,0.2174805
-1.110723,0.1158291,0.416489,-0.01134378
-1.017438,0.2304513,0.001027567,0.0319433
-1.244501,-0.124372,-0.02972241,-0.2397979
-0.3440292,0.06889025,-0.02474904,0.1582172
-0.7635787,0.5195057,-0.06880325,0.04507694
-1.009123,0.4707902,0.1831997,-0.04453451
-0.7110535,0.2418028,0.100892,-0.1611509
-0.4313003,0.4245663,-0.01451991,0.2384863
-0.2990702,0.3724273,0.3559633,0.0845428
-0.9512981,0.3978558,0.2157236,-0.007751916
-0.2145634,0.05010621,0.2097335,0.04112796
-0.6123773,0.02947295,0.1248025,-0.002801532
-0.616448,0.1897849,-0.09491731,0.1221532
-0.1053964,0.2879139,-0.1124578,0.02854213
-1.067104,0.3202255,0.1866861,-0.0635333
-0.01002437,0.3486937,-0.1357242,0.1306522
-0.715131,0.4147589,0.2149145,-0.2130836
-0.07510074,0.2186947,-0.1162734,0.003088704
-1.078619,-0.1043019,0.1471417,-0.1629055
-0.1367806,-0.02132892,0.2071701,0.02926368
-0.5461974,-0.1072138,0.3659117,-0.1961206
-0.5686565,0.4701077,0.307284,0.09122309
-0.4956138,-0.05835439,0.4284733,0.224399
0.1212409,0.3393833,-0.1366521,0.2218194
-0.6364161,0.316138,0.2720712,0.09689448
-0.09611769,0.3830931,0.3348554,0.05415931
-1.086764,0.3200752,0.02127309,-0.1062717
-0.1342546,0.3303621,0.3658899,-0.2155506
-0.3918498,0.5435249,-0.000808426,0.09016421
-1.130307,-0.05657411,0.3574863,0.2038494
-0.8092158,0.5353687,0.383079,-0.06933315
-0.28264,0.1379165,0.1351194,-0.01779157
-0.002048346,0.1340674,0.1443917,-0.2396031
-0.8261537,0.06679923,0.1304315,-0.1966723
0.1007538,0.07691546,0.1191375,0.07090001
-1.07668,0.3094555,0.03671518,0.02777038
-0.538755,-0.1123115,0.1361058,-0.1229119
0.05777864,0.08006243,0.4408628,0.1717902
-0.8695965,-0.08979087,-0.09818414,0.1146714
-0.2472938,0.5146924,0.2643307,0.1739356
-0.1932721,0.08753585,-0.02958921,-0.00103192
-0.2013538,0.1865853,0.374913,-0.1359989
-0.3346368,-0.0254641,-0.01576137,0.05763068
-0.7526862,0.4509386,0.3878977,0.1312427
-0.4837253,-0.005500802,-0.1140795,-0.040131
-1.013498,0.4202957,0.3567771,0.1223361
-1.135908,0.01771103,0.03516147,-0.004169495
-0.884469,0.3452005,-0.0795536,-0.07368426
-0.4917131,0.3326482,0.05127558,-0.1340249
-0.6595235,0.04622377,-0.07897762,0.1299625
-0.5444718,0.2461246,0.08025038,-0.01530762
-0.2202112,0.3670893,0.3503396,-0.2040519
-0.6805314,-0.04741614,0.0493953,-0.0189201
-0.6054457,0.05586734,0.03872531,-0.1519128
-1.177005,-0.0332989,0.2519916,0.06157114
-0.2036884,0.4473369,-0.0599638,-0.2442082
-0.8118734,0.1587847,0.2068123,0.07862399
-0.3771187,0.3282988,0.2215041,0.2434785
-0.4832858,0.1894445,0.3879018,0.1785453
-0.4610213,0.2536653,0.09119695,-0.08453626
-0.2865575,0.2253351,0.04605299,-0.1180695
0.1005678,0.195225,0.4218827,0.06830295
0.09515563,0.3537325,0.3353048,0.08029709
-1.18198,-0.1444416,0.2101716,0.1964611
-0.6358921,0.03943142,0.3311575,-0.1675403
0.1272365,0.5264251,0.2346593,0.241049
-0.8695345,0.2032219,0.1604864,0.182123
-0.2330782,0.2904564,0.007032304,-0.1418953
-1.080266,-0.118199,-0.04318521,0.2348784
-0.03486409,0.1384033,0.3972837,-0.001439289
-0.9237685,-0.1199257,0.05823977,0.09439751
-0.6654752,0.3735499,0.08881369,-0.1691251
-0.8292104,0.07107391,-0.02013909,0.190888
-0.8426587,0.3315609,-0.06062284,-0.04201877
-0.8360764,0.2704566,-0.000941358,0.1878096
0.09365331,0.4379455,0.3770821,-0.006103066
-1.057001,0.1914155,-0.08476822,0.02053512
-0.6500964,0.405079,0.4436595,-0.1973017
-0.8709704,0.3813506,0.1074444,-0.157356
0.07828367,0.1085294,-0.1388846,-0.2470442
-0.7476935,0.2584112,0.2492133,0.04562101
0.05820918,0.3063986,0.07510322,0.1490018
-0.2809126,0.3445067,0.2113792,-0.2069981
-1.116071,0.5055956,0.2493065,0.1440135
-0.2914292,-0.1149374,0.004329631,-0.1867219
-1.202468,-0.03034734,0.1135837,-0.2151818
-0.2758295,0.0334945,0.0289126,-0.07899809
-0.1169844,0.1355685,0.08717633,0.07353068
-0.5597833,0.1675194,-0.1339688,0.170405
-0.9807345,0.08914415,0.01321592,-0.1112293
-0.9009121,0.485091,-0.06585638,0.1260176
-0.5143326,-0.0369402,0.1945025,-0.161436
-1.142187,-0.08799256,0.2211385,0.1864689
-0.4645374,0.3651694,0.339222,0.2050834
-0.1316687,0.5007467,-0.04032224,-0.2398314
-1.054806,0.3558239,0.4301507,0.07530344
-1.143298,-0.05746193,0.2654461,0.1266172
-0.7392498,0.189977,0.1052088,0.1616013
-0.5368248,-0.1414843,0.1934051,0.1907011
-0.9452797,0.004910451,-0.03076285,0.06346449
-0.4946054,-0.1130831,0.1549705,-0.1852034
-1.05815,-0.1193767,0.2715056,-0.1355965
-0.6443163,-0.07901784,0.2464623,0.1119374
0.1337262,-0.1481114,0.3068534,-0.1049392
-0.9079581,0.3245266,0.3568608,-0.1747781
-1.055053,-0.006841685,-0.1411499,0.2132737
-0.8459006,0.3570933,0.2752508,0.02599729
-0.3570874,0.4990568,0.03584936,0.109152
-0.8816055,0.4238326,0.1182651,-0.09571674
-0.8028023,-0.02571983,0.3195707,-0.1013848
-0.9244043,-0.09996583,-0.05895116,0.09738526
-0.6921761,-0.1060847,-0.1013824,0.2489251
-0.7058048,0.06730456,0.4362627,-0.2401086
0.1013636,-0.1204654,0.02854406,-0.2069881
-1.142859,0.2757433,0.393277,-0.1158872
-0.9471489,0.3743972,0.3204428,-0.2254835
-0.2408925,-0.05948148,0.002407919,-0.20661
0.07242121,0.5293112,-0.07416852,-0.1364267
0.1478141,-0.1135214,0.2497579,-0.1773983
0.03866252,0.5133263,0.3631989,-0.1688258
-1.08948,0.281997,-0.1145368,0.1440731
-1.246252,0.3641037,0.3762419,0.2039679
-0.2187539,0.5338903,0.3067713,-0.08215931
-0.7088805,0.3447236,0.3601128,0.157363
-0.3325633,0.4000301,0.1464658,-0.1753715
-1.008869,0.5008465,0.2797599,-0.04693508
-0.2812383,0.4271366,0.4302177,-0.1421788
-0.2534262,0.03256014,0.3170953,0.105247
-0.8814611,-0.02191574,0.1484576,-0.00597364
-0.5692909,0.0971543,0.02616711,0.170068
-1.171358,0.01900451,0.4289585,0.07559145
-1.009856,0.02480223,0.4079461,-0.08829699
-1.19537,0.2003053,-0.1226402,-0.1730405
0.1449593,0.1788068,0.040505,0.1648676
-0.9221553,0.4710739,0.370043,-0.1919796
0.1238831,0.3018992,0.2558719,-0.07714861
-0.8519606,0.4583047,0.1528275,-0.02591292
-0.2478417,-0.1353587,0.199604,0.000838465
-1.230098,0.5307043,0.1106999,0.2172836
-0.01119796,0.1557697,0.4369925,0.2201692
-1.184549,-0.04748613,-0.0853332,-0.1523773
-0.1784655,0.1846962,-0.04791565,0.1663793
-1.114765,0.03336689,-0.03118983,0.04704153
0.1301567,0.3833483,0.04780803,0.156694
-0.7463415,0.406485,0.299219,0.1685724
-0.4939256,0.09951188,0.1614164,0.09934171
-1.015087,0.1587602,0.05713006,0.07679605
-1.209458,0.2422231,0.2300169,0.1870733
-0.4612691,-0.1435089,0.07669176,0.1603457
-0.635036,0.0706662,-0.013909,0.09991346
-0.4624176,-0.02048947,0.3670312,0.2391658
-0.6389269,0.322166,-0.107372,-0.1501983
-0.9622419,-0.09765765,0.2444164,0.1894675
-0.04600608,0.2145855,0.1702874,-0.04270118
-0.04523528,0.03694154,0.2847817,-0.2272805
-0.5519917,0.4152522,0.2768892,-0.08244493
-0.6032874,0.1577411,0.3604183,-0.08701168
-0.7083317,0.3484623,0.0775374,-0.2040247
-0.5347962,-0.03843299,-0.05086948,0.1373077
-0.4263067,0.1436605,0.2163413,0.2168925
-0.2896673,0.1558277,0.1178424,0.1109898
-0.1416164,0.208539,0.2957215,0.069377
-0.08790902,-0.04453362,-0.05039073,0.1705762
-0.02757001,-0.1294392,0.4201034,-0.1275385
-0.7612282,0.3543591,-0.1170233,-0.1715846
-0.9886157,0.3456256,0.4400068,0.2453337
-0.09590525,0.07626642,0.1915214,0.1272553
-0.6206155,0.05795287,-0.008044653,0.2494189
-0.9988685,0.1161763,-0.09811584,0.2229492
0.03569128,0.0519096,0.4113108,0.1619599
-1.18214,0.02331387,-0.04043696,0.2145425
-0.9841136,0.1615171,0.001271123,0.08790216
0.1080903,0.2528196,0.05232349,-0.1846307
-0.6414484,0.1514638,-0.0877872,0.1176485
-0.04260458,0.1633681,0.2412111,0.1230131
-1.228298,0.3191402,-0.08483029,-0.06629286
-0.7939849,-0.03852347,0.09787529,-0.2012856
-0.9921863,0.5222009,0.3800773,-0.1175262
-0.8436894,0.4769077,0.3145329,-0.1404155
0.1413394,-0.08225969,0.4059433,0.120908
-1.147758,0.2707102,0.2570113,0.1526861
-0.8691998,0.3126772,0.4393838,0.0933835
-0.02326782,0.5264089,0.4321849,0.05923583
-0.5339585,-0.07666993,0.01265866,0.2387174
-0.000350094,0.06121806,0.1329488,-0.1472957
0.03666933,0.009362009,0.3606562,-0.0747204
-0.06483751,-0.09102604,0.05206866,-0.008637893
0.06738759,0.3197716,0.3050612,0.1203636
-0.7154752,0.4443418,-0.04997658,0.1358506
-0.5304387,0.4083962,0.2377212,0.04988191
-0.273731,0.228807,0.2986199,0.1139214
-0.482227,0.2643669,0.1819443,0.17416
-0.08110179,-0.08986998,0.08139565,-0.1400076
-0.4284078,-0.1474754,0.210123,-0.1789606
-1.153484,-0.03099836,-0.1305506,0.1379204
-0.07929331,0.488319,0.4342666,0.1621524
-0.4623793,-0.06362435,0.1154447,-0.02818782
-0.577649,0.5239805,0.05265095,0.09542096
-1.027403,0.2474856,0.09682285,-0.2390112
-0.5578455,0.4629572,0.2416377,-0.08347252
-0.7168506,-0.1360352,0.1652787,0.1121255
0.1276935,0.2009351,0.2073537,-0.02377781
0.07210374,-0.09398037,-0.07868646,-0.002585158
-0.6515345,0.3501323,0.3379292,-0.2017523
0.0493501,0.07605047,0.3557235,0.1538096
-0.7573736,-0.05706232,0.1184935,-0.02242941
-0.3471688,0.2962107,0.09912244,-0.2234585
0.08407999,0.1413126,0.3546844,-0.06403414
-1.239277,0.08404111,0.3296476,0.2084609
-1.170605,0.3047795,0.2531158,0.2172785
-0.7813815,-0.1009306,0.4007399,0.1902375
-0.2708965,0.5074276,0.2407438,-0.2400912
-1.211948,0.3887777,0.2043842,-0.155105
-0.6335203,0.1424802,0.2238808,0.0443802
-1.076694,0.3721247,0.2461539,0.01954895
-0.06852865,-0.1252124,-0.1442251,-0.1884882
0.1185656,0.2381985,-0.1103606,-0.07960328
-0.5581731,0.4393855,0.3342879,0.186002
-1.210085,0.5403578,-0.04411483,-0.05006826
-0.3331204,0.2399242,-0.1233066,-0.00185017
-0.786138,0.1695324,-0.03155728,0.2169199
-1.06295,0.1184994,0.2343001,-0.08507647
-0.5077262,0.3622281,0.2822368,0.2433962
-1.115222,0.3958997,0.07330308,-0.1181865
-1.22403,0.2846291,0.09736423,0.07376458
-0.7873456,0.5497524,0.125735,-0.09941497
-0.3208445,0.1459935,0.01071255,0.09759971
-0.7960766,0.4135507,0.0923461,0.09392284
-0.977737,0.2622564,0.2832581,-0.132965
-1.24786,0.3358643,-0.1090184,-0.08705252
-0.8398839,0.4281712,0.2033484,0.1457204
-1.005045,0.2790393,0.08464128,-0.173204
-0.3610787,-0.06430156,0.2743844,-0.0985938
-0.6622018,-0.06335036,-0.12599,-0.08260965
-0.1805265,0.3018168,0.2689433,0.06652758
-0.04769735,-0.05297699,0.1143162,-0.1522454
-0.7414862,0.09994096,0.4490682,-0.12305
0.1245026,0.4319218,0.121184,0.2437174
0.07136992,0.3689118,-0.1284269,0.2265344
-0.1503847,-0.1241343,0.1395079,-0.1439997
0.1204112,0.4289447,0.1971953,0.127654
-0.1734748,0.4672965,0.005672889,0.01116435
-0.3354678,0.2717483,0.2754026,-0.1771394
0.02423594,0.4879615,0.09518438,-0.1754988
-0.379317,0.3911257,0.2418325,0.02838516
-0.1672531,0.1221182,0.4233414,0.07678178
-1.085873,-0.09698759,0.3174379,0.2238122
-0.6538743,0.1492326,-0.1100961,-0.03273669
-1.05113,0.4228854,-0.05839874,-0.002064851
-0.9916659,0.5017519,0.22105,0.2329892
0.0406844,0.5121955,0.1748664,-0.1055583
-0.03478664,-0.1071698,-0.1464047,-0.2321304
0.02243353,-0.1252804,0.2401117,-0.1348009
-0.6168392,0.07623272,-0.1074781,0.05801885
-0.2114169,-0.01369702,0.1461979,-0.02454737
-0.2526093,0.514648,-0.1168533,-0.1441703
-0.4444972,0.4379922,-0.1008731,0.0068422
-0.976812,0.01838994,0.1376105,-0.05149306
-0.621932,0.5437668,0.07436528,-0.1199585
0.08592595,-0.07767631,0.1524692,0.1777991
-0.99645,0.1466042,0.2711015,-0.164466
-0.1675634,-0.07459435,0.0187252,-0.1081339
-0.8445213,0.03838702,-0.1333105,-0.08324815
-0.1448622,-0.03565876,0.2505012,0.1040593
-1.015285,0.07820332,0.1482449,0.07566898
-0.7995831,-0.007491636,0.1254052,0.004857007
-0.01505009,0.08114213,0.1430189,-0.01914733
-0.5185527,0.04415825,0.2366316,0.01579269
-0.6588671,0.04716562,0.2093028,0.1038358
-0.0727508,0.4170341,0.4128429,-0.05839136
0.1377843,-0.04607536,0.3156848,-0.2295187
-0.07447616,-0.07482518,-0.08478569,-0.202767
-0.3553403,0.09990667,-0.07029144,-0.1200945
-0.07582338,0.1221468,0.3497109,0.01238444
-0.4224435,0.1277442,-0.1017707,-0.007313206
0.1146357,0.366516,-0.1485479,-0.2209879
-0.7062449,0.4129662,0.3342954,0.204393
-0.5603668,0.08048378,0.05263295,-0.08114089
-0.3524056,-0.09865376,0.3438463,-0.03947019
-0.1651298,0.1750578,-0.02841987,0.08285463
-1.054264,0.1816394,0.278051,-0.247867
-0.8056641,0.1161383,-0.04236885,0.1237424
-0.1746898,0.3612621,0.3352418,0.04363204
0.1100988,0.1971036,-0.1186505,0.1198122
-0.05412988,0.5378568,0.2462692,0.1497951
-1.015765,0.3506039,0.08414456,0.1014193
-0.5076559,-0.06248472,0.1680794,0.1741742
-0.5934723,-0.01882552,0.03958437,-0.02743205
-0.2406432,-0.0960912,0.1020689,0.03663734
-0.6232228,-0.1111217,0.1824424,0.09278807
-1.183156,0.1706061,0.2977074,0.03093026
-0.5545226,-0.1476146,-0.03507478,-0.1092263
-0.9426818,0.08656333,0.07389384,0.2408909
-0.4726063,0.2623492,0.4371458,-0.04264398
-0.1913394,-0.06073579,0.3696835,0.1346927
-0.5998615,0.0782912,-0.06912345,-0.1995737
-0.6825998,-0.06138288,-0.07912757,0.2032745
-0.2380871,0.5370758,0.3667162,0.113739
-0.1374716,0.3876465,0.3415363,-0.08617595
-1.008154,0.4371532,0.1818194,0.2388622
-0.8762116,0.07993408,0.4131104,0.05012927
-0.2814966,0.3133367,0.05629267,0.2076712
-0.9832774,0.493383,0.3243636,0.176717
0.0511193,0.2047811,0.3228307,-0.04413167
0.1359546,0.08120052,0.0205739,-0.206658
0.09569651,0.05640115,0.1214935,-0.07477619
-0.8117658,0.4956791,-0.09683725,-0.1287732
-0.590379,0.50939,0.2457616,-0.03267346
0.05601381,0.1617547,0.3533791,0.07731268
-0.8345977,-0.1492873,-0.1270314,-0.2464009
-1.129297,0.08831926,-0.09668833,0.2352663
0.09144887,-0.142469,0.04740964,0.004875306
-1.124166,0.08058838,0.1270313,0.02844634
-0.1794213,0.2901756,0.3196238,-0.08264306
-0.2130956,0.4185422,-0.009047968,-0.07601616
-0.02924215,0.3210845,0.06309175,-0.06602469
0.1257929,0.02637638,0.2979794,-0.2027389
-0.3051144,-0.1188813,0.2252124,-0.1298163
-0.5657803,0.1744977,-0.1024344,-0.2351437
-0.8278303,0.1006486,0.02119022,0.1992378
-0.09159941,0.5100804,0.2711269,0.1821593
0.07330527,-0.1290809,-0.1107129,0.1311482
-0.4673052,-0.1065557,0.2735185,-0.2000887
-0.7785854,0.345291,0.2729777,0.1338496
-0.325145,-0.09827697,0.1674771,0.02128107
-0.8579115,0.4846967,0.1095511,0.09328209
-0.56022,-0.04324126,-0.009719535,0.2105714
-0.5517653,0.4392063,-0.1038456,-0.06799827
-1.179629,0.04942423,-0.1131131,0.119889
-0.600056,-0.0746174,0.06389653,0.142851
-0.5942585,0.2727823,-0.05495829,-0.2494147
-0.6412404,0.3600347,-0.1276367,0.22779
0.0954563,-0.09729846,0.4336684,0.08318356
-1.127662,0.4931816,0.150333,0.02160785
-1.069726,0.2673146,0.3626112,0.09019921
-0.83449,0.0591178,-0.04379001,0.2257372
-0.3090553,0.2315533,0.1598912,-0.1670745
-0.9953206,0.3243847,0.3033872,0.1541839
-0.9418477,-0.1148057,0.1870531,0.1054749
-0.8510639,0.02796985,-0.1040476,0.1427928
-0.3206912,0.2594367,0.4019802,-0.1048499
-0.9375805,0.1628228,0.2553909,-0.1758237
-0.284601,-0.1212163,0.2363937,0.02686182
-0.2560866,0.08431241,0.06324614,-0.2033464
-1.168801,0.5153661,-0.03126081,0.1302022
0.1133649,0.1803363,0.3249075,0.1898364
-0.8865826,0.1310841,0.3853034,-0.2395327
-0.2898558,-0.1138748,0.07821933,0.1396528
-0.2434574,0.1764565,0.3426635,-0.02050106
0.03402117,0.2104803,0.1243827,-0.2285317
0.05141878,0.5322877,0.1901257,0.02237207
-0.8403614,0.5136773,0.2790299,0.1092415
0.01794591,-0.04334429,0.3319131,0.2487137
-0.09388554,0.3541849,0.3362928,-0.1402158
-0.2552719,0.4257665,0.3988285,0.02784117
-0.1838564,0.3589816,0.2409332,-0.2460212
-0.5389365,0.3494506,0.1048356,-0.1134499
-0.8590498,0.3808359,0.07050356,0.1906669
-0.5753806,0.4596538,0.06794176,-0.1264575
-0.7136114,-0.06245497,0.2110158,-0.0644036
-0.888071,0.05395846,0.2894085,-0.07925849
-0.3516048,0.3736183,0.1823873,-0.09764937
-0.7817485,0.09978054,0.1643136,0.207832
-0.2819991,0.4635871,-0.1071179,0.1085698
-0.7576606,0.3406769,-0.1343406,-0.2326278
-0.1563098,0.4398857,0.4465644,-0.0751577
-0.2080242,0.03624208,0.1679993,0.16031
-0.1019475,0.3058985,0.3758883,0.1068786
-0.6104741,0.05988011,0.233631,-0.1649339
-0.6632573,0.006449233,0.1193334,-0.0600691
0.1473681,0.4584974,-0.06256604,0.09304208
-0.2791952,0.5446922,0.1795612,0.1027641
-0.1908953,0.5100511,-0.1182846,-0.2149203
-0.6553093,0.3306149,-0.05389631,0.07509183
-0.736027,0.3987127,0.2202147,0.04089076
-0.06178773,0.008558305,0.1929617,-0.03450421
-0.8799987,0.2880178,0.2347225,0.01459003
-0.5484701,0.01482719,-0.1290157,0.007328217
-0.7275634,0.3685051,0.02088368,0.1870514
-0.789962,0.3445569,0.07506942,0.0771368
-0.3579543,0.4870737,0.04053549,0.04520229
0.01636673,0.2890992,0.3841623,-0.04047789
-0.0868603,0.1898512,0.1825442,-0.1462078
-0.8839775,0.05720614,0.2245803,0.2041752
-0.3688112,0.1516008,0.2500161,0.1139443
-0.872483,0.2439191,0.174178,0.2002479
0.1322505,-0.03224085,0.1037864,0.01413459
-0.907421,0.1285994,0.3312082,-0.0819165
-1.203905,0.2764477,0.3874935,0.126372
-0.5336308,0.3546757,0.1735888,0.08146967
0.006039386,-0.008531039,0.344699,0.118588
